ID,target
30c6b4412,2630706.34798094
30c72f8e4,5659943.50840717
30c90e501,2021649.44273745
30cb6522a,892557.53088569
30cb6af33,5871335.55088447
30cbfc796,3262332.16614351
30cc12811,4898293.30627817
30cef62e5,8864057.02649868
30d1f00bf,6480093.81921924
30d36beb8,3162857.03517807
30d4c0d0c,7462293.09824262
30d4dacd2,2695496.91779674
30d9a1e9e,1926657.73684713
30d9ab1c1,3457579.99693099
30da867dd,2031372.60172296
30dabe6c2,6113617.58485395
30dba1665,1244492.14004680
30ddd584e,8553550.51766556
30de6852c,3687618.93313743
30df3d509,3625337.81623398
30e1e1b3a,2334502.49306301
30e271561,3088400.56532087
30e28c9ed,4446096.73324504
30e3c37ff,1829203.56890297
30e54c0d1,2320691.92762903
30eaa2701,5388046.01871534
30eb87cb6,2754573.72971956
30eeec602,3092387.53248398
30ef33c1c,2411474.16835863
30f56dda7,5658999.27779476
30f5c1641,2189373.58364518
30f5e7260,1853400.35168423
30f62b9ae,2247535.94770724
30f873286,2591292.64391943
30f91f229,6110520.95976803
30f99897f,701133.67353225
30fb4c0dd,3161340.29466434
30fb7af5a,2357090.66807713
30fc89a7a,4126880.70832739
30ff99419,1287000.66528066
3103e3dc1,2719976.87543124
31051ca7f,3374964.28229653
310729e97,4423073.17908788
3108440ef,3009462.91588844
3108d7fd4,8884427.48179166
310bcbf46,214568.14663491
310c2daf8,4530364.14657283
3110cfbc7,1710249.65332811
31138b191,2719642.88127462
3114a628c,2647896.02595202
3114d2639,6426762.01584112
3116445d9,3207906.47426847
3117ae5ee,2052513.00579265
311a88ef4,4238563.28148538
311c87f53,2066170.46225141
31209bcf1,1648675.28736521
3120b094b,1031486.85435087
3121a288d,3032732.02251819
312277ece,3387646.19167108
31277a2d4,2567005.46717628
312c43b71,754201.61555239
31306ec94,926336.77359670
31307a26f,7234825.39974175
31309f0fd,5050652.68873946
3131e42e9,3587028.67053683
31326bcc5,3953311.06226258
31347d29e,914060.34898135
31349e0fe,2492080.40076407
31368e7a4,2717566.34700733
313749e9d,2138334.28501331
31377b3dd,9008578.23529331
3137a9d2f,1008880.44292773
3138061aa,2392497.14434786
3138dc741,1840904.68318065
31391785d,4424674.48349113
31392ab8e,7390154.67530447
313a657da,3652375.42335436
313b66b17,2380132.61152022
313eede89,3172124.60691163
313f6de5b,1907420.31396157
314073e04,1782301.18046360
3141360a9,4031448.27597045
31414b7b4,3595928.46599329
314273e4d,2265332.07769992
314298ae9,3943557.51364800
3142c75ea,3702305.53889723
3143382ed,1553218.49556292
31464a926,1771502.39942255
314aedb4d,3291930.33684250
314cd94c2,2273534.70562586
314ce979e,535428.37013042
314dbe3cd,3009889.91346775
314dea8b2,2817493.46158550
314e2563c,79919.41502319
31505e838,3343599.28978825
315092663,2510135.51071341
315135328,1210517.38841700
31519143e,2766266.25906032
3154d8403,1062691.73501772
315629b98,2628163.15921058
315975911,4019892.18445216
3159c8e9f,9854526.22516965
315b4eba4,325750.32234166
315dbb4ba,1678746.19841438
315f28703,417905.58711631
31606c5bb,2763303.26941368
31621a719,3138364.49841914
3163d9ffb,3117090.26926404
316419eca,2504549.99929995
3167ba2d2,3369177.65902270
3167eccf8,707819.65166543
31690251c,1874586.24765165
316a8fbe4,1228922.76770759
316b129af,1646403.29435980
316c09aa7,4036495.11177072
316cd42ce,923997.29496575
3170ce1ba,2231501.25714256
3173429fd,1380393.19658903
31742668e,2816333.42623447
3174304bf,3816891.36939166
31764f457,3162964.68045960
3176f8108,397495.18770295
31773bc9f,2632213.29261394
3178c34b9,3847129.46601272
31796a0dd,2657167.49616207
3179ee97d,5897217.38635084
3179fe806,2120127.68264749
317d9c78f,2665664.57270589
31805c354,3727196.06305910
318099a10,2495613.94625586
3181637d6,2137613.15896338
3184023bc,4087183.77937105
31857e122,4163864.16995022
3186f03e5,4039979.01338780
31878365c,3672802.51603756
31884f989,2345423.53166927
3188fdf7d,2554522.84909929
318aa4692,1263689.39423791
318b5d775,2911105.80474646
318d18196,3531256.74063100
318e07fb4,2219043.36871156
3191b404a,2405514.01923619
3193e3119,2598024.62554466
319436688,1963411.96239729
31949b11e,1774896.46326742
3195d8328,3539013.99055183
3196c8170,4621167.52776635
319784c28,3357509.60530520
3197c0317,2792842.05203240
3197dc86b,2901620.71563801
31984c4ed,17459983.96743318
3199aefbf,1645279.31385421
3199fb1bc,8969318.37845833
319afe236,2869114.80899211
31a0bf02f,2736785.42288402
31a0f382a,2332132.82141624
31a322928,2777218.89620326
31a345b55,2878399.67725977
31a48228d,7398187.02307641
31a4f851f,1594160.86841935
31a6d194a,1701267.89853113
31a81da58,2553732.17941060
31aaaa022,296329.41706256
31acf8ed1,1728359.79384620
31ad66113,836252.72812952
31afc6064,154153.04456369
31b089c3e,1685644.87671400
31b13765d,248750.42011552
31b217950,4846313.51326751
31b6e9778,2820579.66454750
31b9812c6,2584113.63765472
31b9d781f,1713031.25033479
31ba2b623,686142.40019494
31baa494d,2205041.06783720
31bc55e4b,3390588.96046253
31bd6290b,2512818.18224039
31bdb90ce,2285725.00231071
31bde52d5,2346866.04025721
31bf85fb7,3626567.19908552
31bfadf60,10794146.22436442
31bfbaabe,3112177.84696845
31c1066b5,1901453.43780940
31c2e6b46,4063443.79895015
31c3d1723,1114050.76269022
31c695290,1989098.69979948
31c7448ee,1871714.09278137
31c76ac5a,3402038.05182209
31c787f91,5385585.44896094
31ca5bcf2,3999747.78289723
31caea15b,1915700.47565441
31caf454d,240916.89914608
31cb44ddd,3506400.67435238
31cb6bca4,2257827.30047155
31cc8e62f,2661413.19561324
31cc918af,3941040.48929161
31cc9b059,2938203.78511225
31cd4355d,3292391.34637873
31d0493a9,2701885.47060325
31d0e6ccc,4698863.17671583
31d1ca8d4,2064593.48465765
31d21e161,1272162.20987875
31d253bd0,2875962.18688759
31d2abe2d,1808588.31332228
31d3de32a,14582121.24875752
31d6ff85b,1427995.17677999
31d809449,2282584.53748761
31d831323,1425082.62496927
31d98a141,3299698.19403508
31d9fb613,2093247.81142920
31dcb6b4e,1362239.98657259
31df883d2,2929330.14520186
31df93aab,2837318.29160531
31e0c7284,2832779.53923242
31e38de33,3079043.79601071
31e425772,2075338.23916732
31e5c1381,2348590.84220432
31e5f3e2b,2120526.04517350
31e82d46b,3217510.64119680
31ea11ab4,3414207.76254899
31ea26682,3525623.87457154
31eb1b8ce,7163707.05228219
31eb2c3b1,734120.56494134
31eb87a56,523704.68825317
31f03d67c,1884028.82806934
31f0fdc37,1660624.50651137
31f3ef226,2133237.74986597
31f3f3729,1308756.62186067
31f7fa0d5,4873873.15128795
31f95311c,2568121.12318708
31fbc9b75,805722.96271483
31fc3bde3,2511771.93158536
31fc53d83,1803632.85662128
31fc7b437,2572725.40748920
31ff41f70,3444034.34943149
320058837,1672044.25124654
32011ad5d,2185743.71119044
320308113,4435462.24480138
3204930d0,3109127.17951300
3204dd987,3101128.15149499
32069cb8d,2066760.05796067
320753c13,3406657.59483644
32079afb2,4604498.49835668
320a0c840,3078717.65580745
320aeb34f,3099550.68978840
320c2e7ba,3312961.51251990
320d8cf18,2772449.21230920
320e424aa,1436578.50652086
3211f61e4,4412740.28606237
3213eab1c,3031501.91913439
32140e1ba,2441143.86726985
321774d63,21369952.58770393
32179f5af,2630870.57182682
3217b2183,2099059.33965005
3217b7681,9552130.86991474
3219d423a,4590406.67172707
321ba83e8,3068676.06964376
321c12a31,4285262.50524443
321ccaf5e,2046296.90917324
321dc6194,4570494.05696137
321de6679,2188843.01579925
321e8a97c,1802683.53840826
322170a4d,2152832.02792443
322229e3d,1660159.84944312
3223e0ee8,1805470.48894299
3225a6b9c,3384242.71668245
322618371,6061829.52674114
3226a0d39,2518625.75870910
322744e0c,2685098.65679245
322844cd7,2622989.80313524
32284a9d8,2082250.13607870
3228675d6,2383151.83136455
322aa7926,3681223.06513554
322acdd60,278996.79087252
322b251dd,9980955.37964023
322bd7a56,1339355.74034141
322d6974d,3295673.10638687
322dcaee9,3180710.94779083
322e944f9,1295121.01101629
3230d862d,370921.41302767
3231ffe87,3681108.18608481
323463a93,2895240.75868035
323a497af,261665.03190020
323c58b49,1656774.63342611
323e32094,2745419.51531793
323e43572,2132685.53617360
32407e823,4541939.39869589
32430b567,6043907.96902612
3245b7d33,4092675.40311049
3246c6b06,781024.63532595
3247c5db8,2552267.65990497
324abdd0c,2192585.14746629
324ae437f,5954127.99535366
324c3acca,1555011.17431789
324d09953,4924811.85835958
324fa3d5d,652625.32869560
324fd7a1c,1129132.51538545
3257d843d,1853569.30648457
3259d283a,4506433.49933981
3259df9fc,2261845.67029317
3259facc9,3582583.03610836
325dd861b,3895865.12784712
325f32dbf,938486.76162687
325fd6bd4,2535891.98395485
32606405f,2691184.49233327
32608ce30,1631320.63021465
3262cb0ea,3212249.42649744
3264da4aa,2496246.51637545
326546b51,3015167.23180544
32655881c,1029446.19336474
3265886fd,1635738.40326893
32682456a,2278813.42304272
32688607e,5229582.44075724
3268e7822,4700815.72876380
32693689f,2269252.36190149
326c58871,2570156.15943980
326f0dc6d,1984535.40496259
326f4f509,2074017.24647104
3273ed694,2028409.43750436
32743ea28,2267814.80317515
3274546bb,5658051.55820617
327789f28,398187.35183703
32790f4db,1722882.18777128
327d06379,2590844.54262718
327fd4795,3197667.76493723
3281fdc77,4541596.30862777
32822846d,4906979.77449311
3282b8dc3,2008526.12929402
32847e1d5,2294652.70916180
3286a69f3,2224155.40699114
32873d78e,231665.14379843
328921113,1235167.76474512
328968be9,2679752.27051185
328d57bd5,2528625.34630116
328d85ab1,1921987.04869613
328d8d798,2510181.29646359
328d95807,3496165.65457238
328ec6e11,2964809.39870235
328f0b26a,1632622.98652876
328fe5f65,7989951.36672063
3290b8327,2283728.96627833
329254367,1667952.32967409
32939309b,2906036.69611472
32941e150,2291803.97203838
329484705,888739.22167973
32954c664,13825227.96991758
3295a464a,2869663.57006020
3295ea951,3034682.13780155
329714330,885578.66247625
3297239e3,2245005.45506739
329751a47,6546380.79314514
3297b4982,4896990.62915786
32985a707,2471224.84336742
3298c1b3c,2472780.20516705
3298f42f8,2818048.57092657
329a4bd25,1640471.62373920
329aa1d3c,71056.23539548
329b61f0c,3776449.43467653
329ba5014,6309440.57611797
329d09189,2718327.78455327
329dcc578,3109759.24897318
32a1c1a90,2335808.93167538
32a6e7c3b,3598574.78956187
32a84ae77,1404073.23064439
32a8fbf8e,8278939.85995424
32a9f51d8,796864.08500768
32aad3b53,3979538.07121610
32abe6bf4,2828396.52315801
32ad02f8e,2125549.60865140
32ae27a74,2167680.77049346
32af11ee9,18383985.40283319
32af33dac,5677104.76738005
32b35dffb,3125790.06505761
32b4091db,1970492.13559514
32b60017c,1291247.51677260
32b662cd5,3055913.13022805
32b6e3eb9,3241495.83776298
32b88ea79,2097635.22450682
32c318944,3603807.74273385
32c3f12ff,1791374.66326330
32c439dfa,2474730.60736510
32c4443cf,616462.45435646
32c500534,2804808.31983815
32c5b1c9e,3725380.91425895
32c632158,7802606.50695190
32c8d588c,204462.99686211
32c8e4537,2651241.82362755
32c97a1d9,3057437.74196546
32ca130b5,2439580.72580706
32ceb6242,2726047.80763835
32cec1dc4,3100960.38572668
32d08ffff,2158241.53543233
32d185fe7,3691777.13649779
32d1fc976,2776706.98573451
32d285aa6,368536.02813968
32d2cd228,812025.01029014
32d4cbf71,3301189.83483503
32d6c00ed,4183789.14623278
32d770145,2372330.66124019
32dd65e80,861643.80669583
32de64c5d,3238602.49413319
32df36074,2283087.78719506
32df3cfcf,2748618.78688609
32e064386,23535184.80198969
32e14e9f1,5640843.47931022
32e3e25a4,2959531.28468015
32e8dc2a6,4086218.43045037
32ea788a3,2146713.44508974
32ec8dfdd,3273571.01113127
32ecb2332,2423402.97096260
32eceb85c,1139981.92614968
32ed41bf6,3105879.33642989
32ed550c4,6992255.98745499
32ef788d4,3483431.91493552
32f26ad75,2256251.73240922
32f6ad163,2623635.57882693
32f726b37,305383.49818181
32f9ce538,2897901.56595703
32fa9ceee,2947189.28679289
32fabd9a1,3462326.53173345
32fff8f19,1875329.97765727
330058ecd,4554979.59209710
3301c31f4,2710250.56945003
33024fed2,6276276.07566861
3305f77d2,2065955.53575123
330719309,1153531.99736543
33093122d,2392095.28770076
33095ea64,2291920.34181642
3309be9f6,1336411.92283823
330c38afb,8941594.63797512
330d5e0ea,498036.16873049
330e59e7d,1844091.57979316
3310508c0,5762805.07954479
33121149f,2798602.55079118
33167ffe3,4767480.94781703
331951491,1268733.77209942
331abf60a,4413333.97627915
331b5c6a7,3767954.92057077
331c7bd3a,3114152.41849513
331cc0bac,1942531.37394239
331cdf73f,1130606.02944509
332137917,2095662.81239965
33216dec5,249748.84952398
3326507ac,2034520.61072382
332706e1e,1180687.47243789
332a018c5,3375515.73200758
332ca7d82,2425959.03205382
332ed2a9e,3138091.03301172
332f33921,17237023.79877377
33317895d,1857170.02471983
33342d43a,3463925.25036801
33353b2d0,2054922.44344358
3335683a8,1347488.41812875
333698956,719576.01678088
333899c31,1164862.24525448
3338e1b2f,3014895.93065113
333944d08,3727230.76654891
333a6acc7,2309308.91920127
333b6fcb7,3790393.92477011
333cc17fa,7048038.60785488
333d487f3,2223843.48925048
333d8f365,2704580.47452230
333dfa20d,1401588.24759743
333f70172,546447.60610375
333fab674,3789209.49884087
333fecf37,2061574.15665819
334144489,2382101.91213985
3341e38ca,1690776.58815721
3342f46f9,3154448.87698603
3345cedb6,2447099.08557115
3346a3944,1103331.11301831
3347af08b,3603196.23859513
334840a45,2343091.72216613
33484d3e1,2217101.45865054
33488962f,2982719.79323664
3349754ed,2350181.59574633
334c653be,2580112.48277283
334cb638a,1771197.16847756
334dd9957,4266413.64300519
334e63d86,3474696.28127743
334f1be2f,16804360.78788018
335125e03,14852517.10129296
3351fb4ad,2376754.84806440
335238583,2631333.99425728
3352b96b6,3987698.58325274
33534f2d5,2850587.11092880
3354c060b,1480952.19213700
3354dbabc,3124824.87642594
335a4a5ee,3115985.33211943
335aecc4f,7254803.50593391
335ba6354,941632.66578433
335c5dc59,2721713.13746879
335db56cc,746961.03077487
335e0ebdb,15982854.13901325
335ec900d,3406740.47478145
33604e8bd,5028887.85566895
3360ac023,3858403.46672067
3360fd005,1304018.15665630
33634dece,1793099.15875156
3363a4522,1135907.51432884
33669f921,3500826.21852968
3367b60b0,2392520.81023096
3368a5e7d,15722547.75677081
336c1306b,3288966.99222128
336c5d001,1483675.46489255
336caff6b,1604412.48486822
336d6dcb8,2592350.83258804
336edbd4a,2659346.91811496
336f5d457,4175724.43801094
33710cae7,3828575.59559864
3373047bb,3024236.15382714
3375876d3,1808195.27165599
3378637aa,1399328.34932267
33789b548,1868039.02107975
337d529fc,3049322.24440814
337da64b6,734011.63052130
337e462e0,3820502.62789889
337f9b06d,3555345.83782019
338049ab9,3352722.17946806
33858dd36,3323055.95453914
33863f075,120497.86783281
338ababd5,3067045.22603279
338b1b431,3630608.32910166
338c0e779,2553540.68529077
338d6839a,1772250.98121175
338e60375,2016010.65144019
338fa5620,19800183.11577474
338ff340d,1316495.31714632
3392a2d37,3549351.89994573
3393b83e7,3970356.42668255
339667e5e,1456258.99343219
3396aa219,919981.58768062
3396c5779,1500447.24687541
3396dbe44,3792426.15320287
339925cc4,897896.29447608
339b1d23c,2402528.05408517
339b4e563,2228359.75092170
339b5a4db,10712574.93740278
339e61769,2958276.87424651
339f0a112,2867438.67326570
33a3c85ec,3715126.28829498
33a4cb52c,2918151.27179257
33a69e96d,2174271.81865865
33a6dbcec,2834197.20645105
33a718d11,2150819.47184696
33a8e0aab,3173749.06598332
33a938d19,1861339.15049790
33a97a3bb,2581487.37823480
33ab8c216,993665.26169660
33adf6809,2252313.25142899
33af0e59e,1137291.94997902
33af320d0,4332626.83132658
33b06c183,2152533.98542673
33b33abdd,809894.97998866
33b423c83,5600352.16367154
33b6efae0,4082558.49239799
33bafc24b,1838819.07209500
33bb09a38,3955292.84130921
33bc2675a,2260922.86789573
33bf7c8ad,18428432.07774379
33c31b55e,2528089.56773043
33c4a6c63,2099100.31998333
33c7ee72a,1740704.64730352
33c8ba4eb,1199150.69913717
33ca3b34e,2872749.96829861
33ca7213e,2006497.86435002
33ca9203a,4280002.70574032
33cbfce70,4552834.51721837
33cc74414,1547328.95965546
33cd61939,3664298.04142687
33ce2bf94,2687227.44532100
33cf3c54e,1775309.02012229
33cf6f0d2,5039509.09914401
33d11ff5c,2835584.11070481
33d5ee830,2216589.90302142
33d93b3e6,8020953.60753945
33d9ae5c1,3075448.66456561
33da19bd9,1463988.73683606
33dad041f,1999023.69006384
33dbd5bfa,3155337.55605542
33dc0c1ad,4144692.70892778
33dc330e1,2434467.83491003
33dc695bc,6533619.65153539
33dde3b61,4956353.06431738
33de04569,2026821.57477146
33de3cac5,2258562.10431645
33e4a8ed8,2631685.79735052
33e4d252d,2666111.51808026
33e941378,74893.56621656
33ea0079c,2642705.05792702
33ea09e7f,8819708.55589251
33ea584de,2588896.68966950
33ec0a08c,1381730.19510627
33ecd880b,3307092.87600888
33ed6ff8f,2446251.30622746
33edd0d10,1962990.49782573
33f057cbe,1319321.69879546
33f181d5c,2007036.13225356
33f2bf982,1312958.05481156
33f431a48,18365674.15987444
33f46b34a,2230220.91900360
33f4ac1cd,2455367.16941740
33f5b4a58,8143292.90494155
33f5c5464,2015027.24430931
33f7a6148,3076046.04189638
33f891652,2619841.89543247
33f96b188,1444444.01091423
33fa44b59,99841.58982102
33fc5e175,4477742.73255820
33fe3d685,3132325.84962786
33feb8254,4083343.49943324
33ff1d671,2705017.18943840
340117b54,2757908.45891805
34015f8a3,3938662.74977672
34022a5dc,7378556.73840211
3402bc0e7,17262389.33012163
34032821e,3941212.36677521
340470ae5,3153795.29096435
3404773f9,852451.10703358
340516bcc,2187516.74817381
34087326f,2112279.35876194
340cff123,3126908.98561797
3410049a6,3860240.53288572
341124773,3466057.49006033
3412051a8,1372106.47104774
34126c75c,2054725.44772642
3413a50a1,2710150.62522839
3414b0b0d,1600024.80052745
34157824f,2585808.15297405
3415fe64f,4026918.11215102
341b46d39,589772.43548485
341edfe37,4522325.19589331
341f3a406,2147037.49470595
341f9fb57,5782815.22206993
341fa685d,2347127.82060435
342140641,5838297.46245849
3422d6981,1684593.80156019
3426173e2,2713410.52061323
34261ac65,902634.23785960
342637bb7,952276.70226049
34271bb6c,2782642.73263275
3427b988d,2463627.56196198
3427de161,2308830.75028116
3429ef55a,2756137.85624823
342d9bccf,2967985.10177140
342dbe0c3,5800605.15650117
342dd4a03,1828223.55090871
342f9f944,1819765.00131861
3431e1dd0,3306461.63586130
3432dbf16,3404526.34209821
3433b5383,4490796.73166674
3433bfef8,2685311.60264901
3435f805d,2108027.43612701
3437d8aa7,6555871.62639985
34384dcf6,6648277.01133945
3438d144e,2226318.49277063
343ada16f,448303.27734377
343c0cd8e,3372400.97816832
343ce8ae5,2387084.17040148
3440cd6d9,2242176.36984185
344136d61,2611094.32482225
3442a420a,1615595.11269697
34432eae7,11071389.16290405
3445ac2fc,2320337.15792265
3445c9f65,2533413.79690336
3445ca24b,4476115.08172109
344770bfa,1311727.95121286
3447e317f,3355708.32334757
3449619bb,1289984.55068650
3449e3af9,1206362.48992934
344a99904,1739256.20613421
344bca4fb,2371938.27699309
344bd612f,2165080.58221801
344db8bf9,2088005.56132724
344e8d37d,11715002.02791248
345126443,3188882.36414637
34517d682,4066511.40472997
3453912fe,1505547.01881218
34544fa6e,3712147.59701493
34576946f,4150664.44207947
345913bfc,1892714.70848597
3459d2341,5457760.26923444
345a217a0,1786941.20477444
345a2ac7a,1839329.98315332
345b20ba0,2098199.77039196
345b8aa49,1920974.67101698
345bba9aa,1464281.35941992
345bbfe71,3549021.61202679
345c1ebbc,1568312.86034103
345c77efd,2970950.88568005
345cebf10,2557088.91358230
345d395b5,2161361.54421517
345d78448,7956862.01027638
345d91779,908597.19067858
345ec8abe,7925992.16743858
345fe92fe,4524072.02701934
34616d08a,1838989.84957633
34618a02f,5508684.64804296
3462ceb88,4820038.15210866
3463cefae,838689.73944109
346468db5,7611823.16894096
346556bf6,8002635.40668773
3465ee6aa,552342.61602324
34666a230,204859.57562923
3467a4cac,2241453.72192106
346d11b87,2845737.52503356
346e9a64b,2765146.99117215
347a2b191,1175814.03283529
347ad4f06,9869829.50401861
347b1b269,5589929.24766585
347b4fe79,3076219.31586480
347d6215d,2458301.79137781
3480271f2,1714153.41374055
3481c5920,6583273.14219753
34828d547,5732882.92574872
3482d5bed,2152084.02935371
348511e14,4071403.20948908
34875ca5e,2948406.10857176
348784dbf,5862595.20760899
3488da5b5,3904656.69013377
348c34b36,1040142.94558081
348d4f49b,3771325.64047377
348e25ec8,2780079.50744018
348f52353,715713.87408404
348fa59ae,3264872.30529767
348ff3624,10908399.83984438
34901dd13,3009788.59304491
3490a9af9,1752963.38774336
34921e9ab,3341678.03397137
349255b2c,3281941.42366465
34950b113,2985396.35500797
34965ab75,4861233.24047811
34978484d,2574411.50211994
3498f7158,3846960.09852483
349ad2522,1537873.53720012
349b36be8,4942480.45452886
349c26452,5085478.40389916
349e306a1,3684438.91613691
34a09feae,2544938.65366882
34a1c530d,3274866.90274098
34a55bdda,2953807.88339762
34a59a843,6414865.06229450
34a8d308e,2138924.81564543
34a8ff5f9,4398644.72193413
34aa030c7,2209298.95861236
34aacbdaf,1984681.36353533
34abc1ccb,2827361.89401455
34ae5f5b4,3018012.27489920
34af8ae76,2807133.50304578
34af9d377,2439618.55696250
34b19c046,1896338.61924120
34b23ee0d,414932.60625437
34b26908b,5988065.45943667
34b40de75,3422268.71564557
34b46477d,3734768.50633864
34b52f827,981564.14973876
34b8c9054,2369853.74531185
34b96b21e,2351337.69494471
34ba6d230,4572902.17408537
34bba33d4,4097405.38494174
34bbb2ba1,736721.07064529
34c0ce67b,1465437.22583181
34c15c067,2615816.94156954
34c15dafd,2931268.48223055
34c2bd320,2317649.20490962
34c36b94f,132290.04047704
34c3d8319,4641439.99448015
34c6fe060,2640689.75486258
34c71d83b,6553424.69050052
34c7d2f57,1476724.60506155
34c83224e,4957506.50826132
34c976b42,4332823.81687776
34cc08f3d,2030973.93303258
34cc3eec3,1723825.95353909
34cc853b0,538650.95605975
34cce4f22,990662.58058466
34ce35dd4,5746640.65958295
34ce50293,1284138.98303894
34ced62fd,2736892.60937144
34d0af65a,2670163.49934674
34d232996,3754590.75596237
34d4f0246,3195769.30005882
34d655eeb,1659977.02628945
34d7eee61,3606923.45337304
34d802ee5,2627549.58383174
34d84b061,3966258.59209060
34d930713,4625325.22656667
34dc850dd,7787575.17818648
34e0efd37,31631727.58876283
34e267a29,2431089.81934154
34e282245,2524555.69731272
34e41ebe3,2238411.63923732
34e72e569,5527577.80398475
34e748495,942014.75494524
34e95e173,2160764.16715605
34ebfcc04,2684927.22123096
34ed40f19,3304192.59026900
34ed629fd,1691576.50557696
34ede435e,1085389.79371010
34f016c9a,3707831.85330717
34f1fdeed,2647655.29993890
34f2cf198,3679927.34768632
34f39193c,4935087.03127373
34f3930d5,1029952.96647069
34f4da64b,1894480.61866491
34f6639f4,8279306.79601388
34f70a174,447184.72491140
34f8fb578,1185456.51095034
34f985b38,6591148.45251987
34fbbc24c,3585542.35166433
34fe605d1,1885948.95719237
34ff0b2e7,2863017.38288562
34ff11129,3467855.63662325
35024585d,5756641.28811878
3502b0fb4,4337222.61720205
3503a7378,1429100.78555985
35061e938,1454601.73694334
35071238c,4243055.97929903
350b49a23,1935216.11979791
350b79da7,438431.51449371
350e049f7,9250412.09404890
351118569,2483786.32024617
35116cb53,6368203.19413021
35141deaf,630869.04819954
351491822,3238228.99866718
3515ab579,1027188.62391859
3516b83c4,2589438.02423998
351a5938a,3095433.61867774
3520b1103,2407129.79589302
3523d2313,952990.78953417
3524a83a2,3319400.87600684
3524ad238,1972112.82626675
3525c4cd7,3457558.28711967
3526caac0,840813.44465455
35272c736,2654512.86971647
3528cde43,7284810.68464303
352dbfb7d,2612107.16560039
352ea3117,3107706.08607468
352ee1edc,3237261.04919163
352ef8a61,1677688.44656940
352f94411,3649245.46849502
35309a6ad,1390426.53178546
3530bbd14,4423981.59733311
3531aa3c1,2657878.51667632
353404816,2643388.89499784
35340bd86,3739294.64654494
3534b50d0,2698260.40937269
35389a987,1856263.20878660
353aeffcb,4089123.07316766
353b01ed2,1018599.21519158
353ba20ec,264728.06742830
353c95a27,1929123.86941855
353f7603f,2094391.42450880
35415fbf9,2695747.84708040
3541e9bc4,1242094.49072822
3543abf73,2698129.36277066
35460da02,1346138.38837558
35465f5cb,309182.53029079
3546b0012,12972540.95805601
35483ae42,1096222.45018601
354ab27ba,2927572.30770817
354af7369,2341492.01469084
354c3c6ef,1968849.30357622
354c7114b,3883883.28583638
354d22cc7,3798719.38046830
354db72a5,77724.81335129
354dfc965,1276055.47947363
354ed9e5a,3031178.27252010
35502624b,1914556.18600718
355062f38,2020251.50587932
3550c52b7,7529581.15840907
3550e4a68,2232962.33282122
355191b57,1830904.66236086
35537227a,3163679.36810395
355412b4d,4272710.53546258
3556206f1,2686878.99327193
35565c50e,9864029.99667523
355750723,1268806.94296115
355839a7a,2784437.71315396
355893bec,1100734.94140639
3559a24a2,2231063.94469318
355a30353,1854127.65901457
355a457bf,2018347.38112983
355a575e6,762964.77493736
355c9364d,1087335.76382699
355fefdc4,2800032.19933309
35605bba6,554065.91685837
356415f65,3810236.74463629
356554faa,2056616.78430874
3565aa225,1365067.60304757
35679fa01,1808534.72919323
3568ed5d7,2089559.81171417
3569f3741,1526329.77270922
356afa4dc,2140912.30160811
356c5ef5f,1129398.99508568
356fb4260,2725293.30747369
356fc57f5,6440852.17206776
356fea8cf,15710768.54330423
3570f0d5f,114358.81803678
357131480,11307665.62982680
3572a59a7,4376978.80890654
357445c07,2200897.37484808
3574a54f0,3440896.76750417
3575e89bb,3382144.71041166
3576b4911,2560367.24336165
3576c02be,1493071.11026209
35774d73b,2274799.66830415
35793af35,8215418.98838482
357bf759b,1946454.14877036
357de428b,2433234.46000600
357e3a5fc,1946975.88108008
358081176,2373166.44651572
3580f209c,472429.47379220
35817b4f7,2104001.99823828
3581a312d,1984650.28898404
358210186,2448705.81661873
3582b68c1,1952107.46152062
35832554b,2431416.33733263
3583365bf,2214224.17038547
35834193b,1103322.20471449
358507b91,2797899.62861780
3585fa93f,2818194.10904301
3588e7287,2896853.58973270
3589d8168,2283151.26291843
358c68ebe,1168385.04580355
358d65fbd,2450912.94284194
358edc468,1997408.01421080
358febc60,1188945.17801717
359018a52,2820115.73167905
359055ae4,2002121.30776464
3590fb652,2153993.78083042
359287a01,4241745.06771431
3594253be,7083858.18931213
35942c9b1,3325993.62235351
3595b529d,2155955.25215105
35960776f,2673467.96612709
359895a23,3545041.86597661
3598b7cf8,7017586.08691723
3598dfaf4,2675665.18040349
359c27db4,2878117.81290583
359c85a57,2330491.36682814
359c96f78,1943550.76071749
359da9bdc,3791130.04359573
359e2354f,3385459.16555968
359ee8935,102565.21116912
359f2134b,1274106.05654120
359fa095c,3133908.95121504
359fbfe07,1852539.93035134
35a2ff394,1263092.40407906
35a4b6d1a,3769602.22496752
35a510b29,2867753.94583279
35a65ee30,4085762.81350253
35a717184,3856051.78753258
35a94bd69,4749551.60925703
35ab713db,3473928.20636327
35ad1c661,2641469.75192872
35ad97acb,2845077.60859458
35aeefc95,3567458.67635838
35b250958,1258323.33879785
35b6114eb,1460026.63314239
35b6d7596,2895608.61722661
35b6e1b30,3964476.89910214
35bcc181e,3794270.29435695
35beeaf6d,4716065.98382438
35bf4bd5b,263956.46715026
35bfa84a3,2493168.21645065
35c0257aa,1650614.83253982
35c0a34af,2059362.56015654
35c104ebd,2224261.87712318
35c14c561,2800600.24476032
35c3471ea,4202825.45297028
